item_id	bucket	item_kind	command	option	value	combination	repo_state	transport	platform	implementation_source	evidence_source	evidence_kind	source_detail	next_action	notes
matrix:b824077589521eed	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--daemon-internal	<empty>	--git-dir --work-tree	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:3	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	internal daemon mode exists in Zmin schema, but local stock Git lacks instaweb and no exact Git 2.47.1 oracle is available
matrix:a885673e0a37a9e5	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--git-dir	<path>	--daemon-internal --work-tree	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:4	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	internal git-dir mode exists in Zmin schema, but local stock Git lacks instaweb and no exact Git 2.47.1 oracle is available
matrix:9aa852d72fab21d8	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--httpd	<httpd>	--start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help; git_admin_tools_compat::instaweb_starts_external_httpd_command_and_stops_it	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:5	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment; Zmin's external-httpd path is covered locally by a fake httpd command that records the propagated environment and stop handling
matrix:567374e33c1abfad	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--local	<empty>	--start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help; git_admin_tools_compat::instaweb_starts_serves_repo_summary_and_stops; git_admin_tools_compat::instaweb_starts_external_httpd_command_and_stops_it	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:6	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment; Zmin local binding is covered by builtin and external-httpd start/stop tests
matrix:185255fb146a0394	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--port	1234	--start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help; git_admin_tools_compat::instaweb_starts_serves_repo_summary_and_stops; git_admin_tools_compat::instaweb_starts_external_httpd_command_and_stops_it	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:7	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment; Zmin tests cover fixed-port startup for builtin and external-httpd flows
matrix:25bbe9e3b9826d91	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--restart	<empty>	running web instance	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:8	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment
matrix:4a91bc6fbade6754	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--start	<empty>	default start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help; git_admin_tools_compat::instaweb_starts_serves_repo_summary_and_stops; git_admin_tools_compat::instaweb_starts_external_httpd_command_and_stops_it	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:9	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment; Zmin builtin and external-httpd flows both cover successful start behavior
matrix:37088016227bbb21	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--stop	<empty>	running web instance	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help; git_admin_tools_compat::instaweb_starts_serves_repo_summary_and_stops; git_admin_tools_compat::instaweb_starts_external_httpd_command_and_stops_it	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:10	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment; Zmin builtin and external-httpd flows both cover stop behavior and process/pid cleanup
matrix:9558affa1374b7d8	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	--work-tree	<path>	--daemon-internal --git-dir	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:11	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	internal work-tree mode exists in Zmin schema, but local stock Git lacks instaweb and no exact Git 2.47.1 oracle is available
matrix:72ed7f3bce02e5b0	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	-b	<browser>	--start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:12	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this short option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment
matrix:01f25ea05a7a05ce	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	-d	<httpd>	--start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:13	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this short option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment
matrix:07ed4e5ab01a78d7	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	-l	<empty>	--start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:14	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this short option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment
matrix:8fe59424405f1ecb	not implemented / broken / open	exact_open_local_oracle_unavailable	instaweb	-p	1234	--start	web-capable repository	local	all	behavior matrix	tools/git-instaweb-local-oracle-gap-probe.sh::local_stock_git_instaweb_help	real_tool_trace	docs/cli/matrices/instaweb_v2_47.tsv:15	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	Git 2.47.1 documents this short option, but local stock Git lacks instaweb, so exact stock oracle evidence is unavailable in this environment
matrix:210658a0502e8ccd	not implemented / broken / open	exact_open_local_oracle_unavailable	scalar	<command>	<empty>	no subcommand with local stock scalar unavailable	outside repository	local	macos	behavior matrix	tools/git-last-schema-classification-probe.sh::scalar_local_unavailable_gap	real_tool_trace	docs/cli/matrices/scalar_v2_47.tsv:2	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	local stock Git does not dispatch scalar in this environment while Zmin exposes scalar usage; keep top-level schema entry open until exact Git 2.47.1 scalar oracle is available
matrix:e2945a9b6e9a1bd6	not implemented / broken / open	exact_open_local_oracle_unavailable	svn	clone	<url> <target>	plain clone	fake SVN tree with nested file	local	all	behavior matrix	git_foreign_scm_compat::svn_clone_imports_head_tree_into_git_svn_ref_and_worktree	stock_git_oracle_test	docs/cli/matrices/svn_v2_47.tsv:3	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	local stock Git lacks git-svn on this machine; Zmin fake-SVN trace proves imported tree, git-svn remote ref, branch ref and config side effects, but a Git 2.47.1 helper oracle is still required before verification
matrix:93ec847fe5a783d1	not implemented / broken / open	exact_open_local_oracle_unavailable	svn	dcommit	<empty>	after one add, one edit and one delete	git-svn cloned worktree with committed local changes	local	all	behavior matrix	git_foreign_scm_compat::svn_dcommit_adds_deletes_commits_and_updates_git_svn_ref	stock_git_oracle_test	docs/cli/matrices/svn_v2_47.tsv:4	rerun on an environment with the missing stock Git command/tool, or keep open without claiming compatibility	local stock Git lacks git-svn on this machine; Zmin fake-SVN trace proves add/delete/commit calls and git-svn remote ref update, but a Git 2.47.1 helper oracle is still required before verification
