group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Basic Snapshotting	status	--branch	<empty>	--short dirty/untracked	dirty/untracked	local	all	git status --branch --short	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_short_long	long branch before short matches stock Git short branch output
Basic Snapshotting	status	-b	<empty>	--short dirty/untracked	dirty/untracked	local	all	git status -b --short	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_short_short	short branch before short matches stock Git short branch output
Basic Snapshotting	status	--short	<empty>	-b dirty/untracked	dirty/untracked	local	all	git status --short -b	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_branch_short	short before short branch matches stock Git short branch output
Basic Snapshotting	status	--porcelain	v2	--short	dirty/untracked	local	all	git status --porcelain=v2 --short	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	short output takes precedence over porcelain v2
Basic Snapshotting	status	--porcelain	v2	--short --branch	dirty/untracked	local	all	git status --porcelain=v2 --short --branch	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	short branch output takes precedence over porcelain v2
Basic Snapshotting	status	-b	<empty>	human dirty/untracked	dirty/untracked with upstream	local	all	git status -b	closed	git_status_compat::status_human_branch_modes_match_stock_git	human branch header in dirty worktree
Basic Snapshotting	status	--branch	<empty>	human dirty/untracked	dirty/untracked with upstream	local	all	git status --branch	closed	git_status_compat::status_human_branch_modes_match_stock_git	long branch spelling in dirty worktree
Basic Snapshotting	status	-b	<empty>	human upstream ahead	local commit ahead of upstream	local	all	git status -b	closed	git_status_compat::status_human_branch_modes_match_stock_git	human branch header with local branch ahead of upstream
Basic Snapshotting	status	--branch	<empty>	human upstream ahead	local commit ahead of upstream	local	all	git status --branch	closed	git_status_compat::status_human_branch_modes_match_stock_git	long branch spelling with local branch ahead of upstream
Basic Snapshotting	status	-u	<empty>	--porcelain=v1	dirty/untracked dir	local	all	git status --porcelain=v1 -u	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	default missing value all
Basic Snapshotting	status	-u	no	--porcelain=v1 --branch	dirty/untracked dir	local	all	git status --porcelain=v1 --branch -uno	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	compact no form
Basic Snapshotting	status	-u	normal	--porcelain=v1	dirty/untracked dir	local	all	git status --porcelain=v1 -unormal	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	compact normal form
Basic Snapshotting	status	-u	all	--porcelain=v1 --branch	dirty/untracked dir	local	all	git status --porcelain=v1 --branch -uall	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	compact all form
Basic Snapshotting	status	--untracked-files	<empty>	--porcelain=v1	dirty/untracked dir	local	all	git status --porcelain=v1 --untracked-files	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	default missing value all
Basic Snapshotting	status	--untracked-files	no	<none>	dirty/untracked dir	local	all	git status --untracked-files=no	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	human no-untracked coverage
Basic Snapshotting	status	--untracked-files	normal	--porcelain=v1	dirty/untracked dir	local	all	git status --porcelain=v1 --untracked-files=normal	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	normal mode
Basic Snapshotting	status	--untracked-files	all	--porcelain=v1	dirty/untracked dir	local	all	git status --porcelain=v1 --untracked-files=all	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	all mode
Basic Snapshotting	status	--untracked-files	bogus	invalid mode value	clean repository	local	all	git status --untracked-files=bogus	invalid-input	git_status_compat::status_invalid_untracked_files_mode_matches_stock_git	unsupported untracked-files mode guard is classified as stock-compatible invalid input with exit code and fatal diagnostic parity
Basic Snapshotting	status	--ignored	<empty>	--porcelain=v1	ignored files/directories	local	all	git status --porcelain=v1 --ignored	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	default traditional mode
Basic Snapshotting	status	--ignored	<empty>	--porcelain=v1 -z through replacement shim	cloned repository with untracked and ignored files	local	all	git status --ignored --porcelain=v1 -z	closed	tools/git-replacement-dogfood-smoke.sh::status_ignored_porcelain_z	NUL-delimited ignored status output matches stock Git through a git-in-PATH replacement shim
Basic Snapshotting	status	--ignored	<empty>	--porcelain=v2 -z --branch through replacement shim	cloned repository with untracked and ignored files	local	all	git status --ignored --porcelain=v2 -z --branch	closed	tools/git-replacement-dogfood-smoke.sh::status_ignored_v2_z_branch	NUL-delimited porcelain v2 branch ignored status output matches stock Git through a git-in-PATH replacement shim
Basic Snapshotting	status	--ignored	traditional	--porcelain=v1	ignored files/directories	local	all	git status --porcelain=v1 --ignored=traditional	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	traditional mode
Basic Snapshotting	status	--ignored	matching	--porcelain=v1	ignored files/directories	local	all	git status --porcelain=v1 --ignored=matching	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	matching mode
Basic Snapshotting	status	--ignored	no	--porcelain=v1	ignored files/directories	local	all	git status --porcelain=v1 --ignored=no	closed	git_status_compat::status_porcelain_matches_stock_git_for_clean_dirty_and_ignored_worktrees	explicit no mode
Basic Snapshotting	status	--ignored	bogus	invalid mode value	clean repository	local	all	git status --ignored=bogus	invalid-input	git_status_compat::status_invalid_ignored_mode_matches_stock_git	unsupported ignored mode guard is classified as stock-compatible invalid input with exit code and fatal diagnostic parity
Basic Snapshotting	status	<pathspec>	file	--porcelain=v1	dirty tracked file	local	all	git status --porcelain=v1 -- a.txt	closed	git_status_compat::status_pathspec_modes_match_stock_git	exact file pathspec
Basic Snapshotting	status	<pathspec>	directory	--porcelain=v1	dirty tracked and untracked under directory	local	all	git status --porcelain=v1 -- dir	closed	git_status_compat::status_pathspec_modes_match_stock_git	directory pathspec without trailing slash
Basic Snapshotting	status	<pathspec>	directory/	--porcelain=v1	dirty tracked and untracked under directory	local	all	git status --porcelain=v1 -- dir/	closed	git_status_compat::status_pathspec_modes_match_stock_git	directory pathspec with trailing slash
Basic Snapshotting	status	<pathspec>	glob	--porcelain=v1	dirty tracked and untracked matching basename glob	local	all	git status --porcelain=v1 -- *.txt	closed	git_status_compat::status_pathspec_modes_match_stock_git	default pathspec glob
Basic Snapshotting	status	<pathspec>	:(glob)	--porcelain=v1	dirty tracked under directory glob	local	all	git status --porcelain=v1 -- ':(glob)dir/*.txt'	closed	git_status_compat::status_pathspec_modes_match_stock_git	explicit glob magic
Basic Snapshotting	status	<pathspec>	:(literal)	--porcelain=v1	dirty tracked literal metachar path	local	all	git status --porcelain=v1 -- ':(literal)a*b.txt'	closed	git_status_compat::status_pathspec_modes_match_stock_git	explicit literal magic
Basic Snapshotting	status	<pathspec>	:(icase)	--porcelain=v1	dirty tracked case-insensitive path	local	all	git status --porcelain=v1 -- ':(icase)other/abc.txt'	closed	git_status_compat::status_pathspec_modes_match_stock_git	explicit icase magic
Basic Snapshotting	status	<pathspec>	:(exclude)	--porcelain=v1	dirty tracked and untracked basename glob	local	all	git status --porcelain=v1 -- '*.txt' ':(exclude)a.txt'	closed	git_status_compat::status_pathspec_modes_match_stock_git	exclude magic after positive pathspec
Basic Snapshotting	status	<pathspec>	:(exclude)	--short	dirty tracked and untracked basename glob	local	all	git status --short -- '*.txt' ':(exclude)a.txt'	closed	git_status_compat::status_pathspec_modes_match_stock_git	short output with exclude magic
Basic Snapshotting	status	<pathspec>	directory	human	dirty tracked and untracked under directory	local	all	git status -- dir	closed	git_status_compat::status_pathspec_modes_match_stock_git	human renderer filters tracked and untracked paths
Basic Snapshotting	status	<pathspec>	directory	--short through replacement shim	dirty nested tracked file	local	all	git status --short -- dir	closed	tools/git-replacement-dogfood-smoke.sh::status_short_pathspec_dir	short directory pathspec output matches stock Git through a git-in-PATH replacement shim
Basic Snapshotting	status	<pathspec>	directory	--porcelain=v1 -z through replacement shim	dirty nested tracked file	local	all	git status --porcelain=v1 -z -- dir	closed	tools/git-replacement-dogfood-smoke.sh::status_pathspec_dir_z	NUL-delimited porcelain v1 directory pathspec output matches stock Git through a git-in-PATH replacement shim
Basic Snapshotting	status	--literal-pathspecs	path	--porcelain=v1	dirty tracked literal metachar path	local	all	git --literal-pathspecs status --porcelain=v1 -- a*b.txt	closed	git_status_compat::status_pathspec_modes_match_stock_git	global literal pathspec flag
Basic Snapshotting	status	--glob-pathspecs	path	--porcelain=v1	dirty tracked glob path	local	all	git --glob-pathspecs status --porcelain=v1 -- a*.txt	closed	git_status_compat::status_pathspec_modes_match_stock_git	global glob pathspec flag
Basic Snapshotting	status	--icase-pathspecs	path	--porcelain=v1	dirty tracked case-insensitive path	local	all	git --icase-pathspecs status --porcelain=v1 -- other/abc.txt	closed	git_status_compat::status_pathspec_modes_match_stock_git	global icase pathspec flag
Basic Snapshotting	status	--verbose	<empty>	<none>	dirty/staged	local	all	git status --verbose	closed	git_status_compat::status_verbose_modes_match_stock_git	long output with cached diff
Basic Snapshotting	status	-v	<empty>	<none>	dirty/staged	local	all	git status -v	closed	git_status_compat::status_verbose_modes_match_stock_git	short verbose spelling matches --verbose
Basic Snapshotting	status	-vv	<empty>	<none>	dirty/staged	local	all	git status -vv	closed	git_status_compat::status_verbose_modes_match_stock_git	double verbose prints cached and worktree diff
Basic Snapshotting	status	--no-verbose	<empty>	--verbose	dirty/staged	local	all	git status --verbose --no-verbose	closed	git_status_compat::status_verbose_modes_match_stock_git	order-sensitive reset after verbose
Basic Snapshotting	status	--verbose	<empty>	--no-verbose	dirty/staged	local	all	git status --no-verbose --verbose	closed	git_status_compat::status_verbose_modes_match_stock_git	order-sensitive verbose after reset
Basic Snapshotting	status	--no-verbose	<empty>	-vv	dirty/staged	local	all	git status -vv --no-verbose	closed	git_status_compat::status_verbose_modes_match_stock_git	order-sensitive reset after double verbose
Basic Snapshotting	status	-vv	<empty>	--no-verbose	dirty/staged	local	all	git status --no-verbose -vv	closed	git_status_compat::status_verbose_modes_match_stock_git	double verbose after reset prints cached and worktree diff
Basic Snapshotting	status	--verbose	<empty>	--short	dirty/staged	local	all	git status --short --verbose	closed	git_status_compat::status_verbose_modes_match_stock_git	short output ignores verbose diff like stock Git
Basic Snapshotting	status	--verbose	<empty>	--porcelain=v1	dirty/staged	local	all	git status --porcelain=v1 --verbose	closed	git_status_compat::status_verbose_modes_match_stock_git	porcelain v1 ignores verbose diff like stock Git
Basic Snapshotting	status	--verbose	<empty>	--porcelain=v2	dirty/staged	local	all	git status --porcelain=v2 --verbose	closed	git_status_compat::status_verbose_modes_match_stock_git	porcelain v2 ignores verbose diff like stock Git
Basic Snapshotting	status	--verbose	<empty>	--branch dirty/untracked	dirty/untracked	local	all	git status --verbose --branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_verbose_branch_long	verbose with branch matches stock Git without extra trailing blank line
Basic Snapshotting	status	--branch	<empty>	--verbose dirty/untracked	dirty/untracked	local	all	git status --branch --verbose	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_verbose_long	branch before verbose matches stock Git without extra trailing blank line
Basic Snapshotting	status	-v	<empty>	-b dirty/untracked	dirty/untracked	local	all	git status -v -b	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_verbose_short_branch	short verbose with short branch matches stock Git without extra trailing blank line
Basic Snapshotting	status	--verbose	<empty>	--no-branch dirty/untracked	dirty/untracked	local	all	git status --verbose --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_verbose_no_branch_long	verbose with no-branch matches stock Git long output without branch header
Basic Snapshotting	status	--no-branch	<empty>	--verbose dirty/untracked	dirty/untracked	local	all	git status --no-branch --verbose	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_verbose_long	no-branch before verbose matches stock Git long output without branch header
Basic Snapshotting	status	-v	<empty>	--no-branch dirty/untracked	dirty/untracked	local	all	git status -v --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_verbose_short_no_branch	short verbose with no-branch matches stock Git long output without branch header
Basic Snapshotting	status	--long	<empty>	<none>	dirty/staged	local	all	git status --long	closed	git_status_compat::status_long_mode_toggles_match_stock_git	explicit long spelling matches stock Git
Basic Snapshotting	status	--long	<empty>	--branch dirty/untracked	dirty/untracked	local	all	git status --long --branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_long_branch_long	long with branch matches stock Git human branch output
Basic Snapshotting	status	--branch	<empty>	--long dirty/untracked	dirty/untracked	local	all	git status --branch --long	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_long_long	branch before long matches stock Git human branch output
Basic Snapshotting	status	--long	<empty>	--no-branch dirty/untracked	dirty/untracked	local	all	git status --long --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_long_no_branch_long	long with no-branch matches stock Git human output without branch header
Basic Snapshotting	status	--no-branch	<empty>	--long dirty/untracked	dirty/untracked	local	all	git status --no-branch --long	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_long_long	no-branch before long matches stock Git human output without branch header
Basic Snapshotting	status	--no-long	<empty>	<none>	dirty/staged	local	all	git status --no-long	closed	git_status_compat::status_long_mode_toggles_match_stock_git	no-long keeps long human output like stock Git
Basic Snapshotting	status	--no-long	<empty>	--branch dirty/untracked	dirty/untracked	local	all	git status --no-long --branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_long_branch	no-long with branch keeps human branch output like stock Git
Basic Snapshotting	status	--branch	<empty>	--no-long dirty/untracked	dirty/untracked	local	all	git status --branch --no-long	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_no_long	branch before no-long keeps human branch output like stock Git
Basic Snapshotting	status	--no-long	<empty>	--no-branch dirty/untracked	dirty/untracked	local	all	git status --no-long --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_long_no_branch	no-long with no-branch keeps human output without branch header like stock Git
Basic Snapshotting	status	--no-branch	<empty>	--no-long dirty/untracked	dirty/untracked	local	all	git status --no-branch --no-long	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_no_long	no-branch before no-long keeps human output without branch header like stock Git
Basic Snapshotting	status	--long	<empty>	--short	dirty/staged	local	all	git status --short --long	closed	git_status_compat::status_long_mode_toggles_match_stock_git	long resets earlier short output
Basic Snapshotting	status	--short	<empty>	--long	dirty/staged	local	all	git status --long --short	closed	git_status_compat::status_long_mode_toggles_match_stock_git	short resets earlier long output
Basic Snapshotting	status	--no-long	<empty>	--short	dirty/staged	local	all	git status --short --no-long	closed	git_status_compat::status_long_mode_toggles_match_stock_git	no-long resets earlier short output
Basic Snapshotting	status	--short	<empty>	--no-long	dirty/staged	local	all	git status --no-long --short	closed	git_status_compat::status_long_mode_toggles_match_stock_git	short resets earlier no-long output
Basic Snapshotting	status	--long	<empty>	--short --no-branch dirty/untracked	dirty/untracked	local	all	git status --long --short --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_long_short_no_branch	later short with no-branch yields short output without branch header like stock Git
Basic Snapshotting	status	--short	<empty>	--long --no-branch dirty/untracked	dirty/untracked	local	all	git status --short --long --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_long_no_branch	later no-branch after long then short yields short output without branch header like stock Git
Basic Snapshotting	status	--short	<empty>	--no-long --no-branch dirty/untracked	dirty/untracked	local	all	git status --short --no-long --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_no_long_no_branch	short survives trailing no-long and no-branch like stock Git
Basic Snapshotting	status	--no-branch	<empty>	--short --no-long dirty/untracked	dirty/untracked	local	all	git status --no-branch --short --no-long	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_short_no_long	no-branch with short then no-long yields short output without branch header like stock Git
Basic Snapshotting	status	--long	<empty>	--no-branch --short dirty/untracked	dirty/untracked	local	all	git status --long --no-branch --short	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_branch_no_long	long then no-branch then short yields short output without branch header like stock Git
Basic Snapshotting	status	--no-branch	<empty>	--long --short dirty/untracked	dirty/untracked	local	all	git status --no-branch --long --short	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_long_short	no-branch then long then short yields short output without branch header like stock Git
Basic Snapshotting	status	--short	<empty>	--no-branch dirty/untracked	dirty/untracked	local	all	git status --short --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_no_branch	short with explicit no-branch matches stock Git short output
Basic Snapshotting	status	--no-branch	<empty>	--short dirty/untracked	dirty/untracked	local	all	git status --no-branch --short	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_short	explicit no-branch before short matches stock Git short output
Basic Snapshotting	status	--branch	<empty>	--no-branch dirty/untracked	dirty/untracked	local	all	git status --branch --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_no_branch	later no-branch clears earlier branch header like stock Git
Basic Snapshotting	status	--no-branch	<empty>	--branch dirty/untracked	dirty/untracked	local	all	git status --no-branch --branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_branch	later branch restores branch header like stock Git
Basic Snapshotting	status	-b	<empty>	--no-branch dirty/untracked	dirty/untracked	local	all	git status -b --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_short_no_branch	short branch then no-branch clears branch header like stock Git
Basic Snapshotting	status	--no-branch	<empty>	-b dirty/untracked	dirty/untracked	local	all	git status --no-branch -b	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_branch_short	no-branch then short branch restores branch header like stock Git
Basic Snapshotting	status	--short	<empty>	--branch --no-branch dirty/untracked	dirty/untracked	local	all	git status --short --branch --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_branch_no_branch	short output drops branch header after later no-branch like stock Git
Basic Snapshotting	status	--show-stash	<empty>	human	stash exists	local	all	git status --show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	human prints stash count
Basic Snapshotting	status	--no-show-stash	<empty>	<none>	stash exists	local	all	git status --no-show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	hides stash count
Basic Snapshotting	status	--no-show-stash	<empty>	--show-stash	stash exists	local	all	git status --show-stash --no-show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	order-sensitive reset hides stash count
Basic Snapshotting	status	--show-stash	<empty>	--no-show-stash	stash exists	local	all	git status --no-show-stash --show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	order-sensitive show after reset prints stash count
Basic Snapshotting	status	--show-stash	<empty>	--porcelain=v2	stash exists	local	all	git status --porcelain=v2 --show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	porcelain v2 prints stash header
Basic Snapshotting	status	--show-stash	<empty>	--porcelain=v2 --branch	stash exists	local	all	git status --porcelain=v2 --branch --show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	porcelain v2 branch output includes stash header
Basic Snapshotting	status	--show-stash	<empty>	--porcelain=v1 --branch	stash exists	local	all	git status --porcelain=v1 --branch --show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	porcelain v1 branch output ignores stash count like stock Git
Basic Snapshotting	status	--show-stash	<empty>	--short	stash exists	local	all	git status --short --show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	short output ignores stash count like stock Git
Basic Snapshotting	status	--show-stash	<empty>	-z	stash exists	local	all	git status -z --show-stash	closed	git_status_compat::status_show_stash_matches_stock_git	implicit porcelain v1 NUL output ignores stash count like stock Git
Basic Snapshotting	status	--show-stash	<empty>	--branch stash exists	stash exists	local	all	git status --show-stash --branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_show_stash_branch	human branch output shows stash count like stock Git
Basic Snapshotting	status	--branch	<empty>	--show-stash stash exists	stash exists	local	all	git status --branch --show-stash	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_show_stash	branch before show-stash keeps human stash count like stock Git
Basic Snapshotting	status	--show-stash	<empty>	--no-branch stash exists	stash exists	local	all	git status --show-stash --no-branch	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_show_stash_no_branch	human no-branch output still shows stash count like stock Git
Basic Snapshotting	status	--no-branch	<empty>	--show-stash stash exists	stash exists	local	all	git status --no-branch --show-stash	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_no_branch_show_stash	no-branch before show-stash keeps stash count without branch header like stock Git
Basic Snapshotting	status	--no-show-stash	<empty>	--branch --show-stash stash exists	stash exists	local	all	git status --branch --show-stash --no-show-stash	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_show_stash_no_show_stash	later no-show-stash clears human stash count after branch like stock Git
Basic Snapshotting	status	--show-stash	<empty>	--branch --no-show-stash stash exists	stash exists	local	all	git status --branch --no-show-stash --show-stash	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_no_show_stash_show_stash	later show-stash restores human stash count after branch like stock Git
Basic Snapshotting	status	--show-stash	<empty>	--short --branch stash exists	stash exists	local	all	git status --short --branch --show-stash	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_branch_show_stash	short branch output still ignores stash count like stock Git
Basic Snapshotting	status	--no-show-stash	<empty>	--short --branch --show-stash stash exists	stash exists	local	all	git status --short --branch --show-stash --no-show-stash	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_short_branch_show_stash_no_show_stash	short branch output still ignores stash count after trailing no-show-stash like stock Git
Basic Snapshotting	status	--ahead-behind	<empty>	--porcelain=v2 --branch	local commit ahead of upstream	local	all	git status --porcelain=v2 --branch --ahead-behind	closed	git_status_compat::status_branch_reports_upstream_ahead_count	explicit full upstream counts
Basic Snapshotting	status	--no-ahead-behind	<empty>	--porcelain=v2 --branch	local commit ahead of upstream	local	all	git status --porcelain=v2 --branch --no-ahead-behind	closed	git_status_compat::status_branch_reports_upstream_ahead_count	v2 uses +? -? when refs differ
Basic Snapshotting	status	--no-ahead-behind	<empty>	--porcelain=v1 --branch	local commit ahead of upstream	local	all	git status --porcelain=v1 --branch --no-ahead-behind	closed	git_status_compat::status_branch_reports_upstream_ahead_count	v1 branch output uses stock different marker
Basic Snapshotting	status	--no-ahead-behind	<empty>	--short --branch	local commit ahead of upstream	local	all	git status --short --branch --no-ahead-behind	closed	git_status_compat::status_branch_reports_upstream_ahead_count	short branch output uses stock different marker
Basic Snapshotting	status	--no-ahead-behind	<empty>	--branch --ahead-behind	local commit ahead of upstream	local	all	git status --branch --ahead-behind --no-ahead-behind	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_ahead_behind_no_ahead_behind	later no-ahead-behind resets human branch output to different-commits marker like stock Git
Basic Snapshotting	status	--ahead-behind	<empty>	--branch --no-ahead-behind	local commit ahead of upstream	local	all	git status --branch --no-ahead-behind --ahead-behind	closed	tools/git-status-branch-verbose-oracle-smoke.sh::status_branch_no_ahead_behind_ahead_behind	later ahead-behind restores explicit ahead count in human branch output like stock Git
Basic Snapshotting	status	--no-ahead-behind	<empty>	--porcelain=v2 --branch	upstream equal	local	all	git status --porcelain=v2 --branch --no-ahead-behind	closed	git_status_compat::status_branch_no_ahead_behind_reports_equal_upstream_like_stock_git	v2 omits ahead-behind counts when upstream is equal
