group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Setup and Config	config	--get-regexp	^remote\\.	through replacement shim	cloned repository config	local	all	git config --get-regexp ^remote\\.	closed	tools/git-replacement-dogfood-smoke.sh::config_remote_get_regexp	remote config regexp query matches stock Git through a git-in-PATH replacement shim
Setup and Config	config	--get-regexp	^branch\\.	through replacement shim	cloned repository config	local	all	git config --get-regexp ^branch\\.	closed	tools/git-replacement-dogfood-smoke.sh::config_branch_get_regexp	branch config regexp query matches stock Git through a git-in-PATH replacement shim
Setup and Config	config	--get-regexp	regex	<none>	local repository with matching values	local	all	git config --get-regexp ^user\\.	closed	git_admin_tools_compat::config_get_set_and_list_match_stock_git	regexp key match output matches stock Git
Setup and Config	config	--get-regexp	regex and value regex	<none>	local repository with matching value	local	all	git config --get-regexp ^user\\. ^Bench$	closed	git_admin_tools_compat::config_get_set_and_list_match_stock_git	value-filtered regexp output matches stock Git
Setup and Config	config	--null	<empty>	--get-regexp	local repository with matching values	local	all	git config --null --get-regexp ^user\\.	closed	git_admin_tools_compat::config_get_set_and_list_match_stock_git	NUL-delimited regexp output matches stock Git
Setup and Config	config	--get-regexp	missing regex	<none>	local repository without matching values	local	all	git config --get-regexp ^missing\\.	closed	git_admin_tools_compat::config_get_set_and_list_match_stock_git	no-match exit code/stdout/stderr match stock Git
Setup and Config	config	--local	key value	<none>	local repository	local	all	git config --local core.ignoreCase false	closed	git_admin_tools_compat::config_local_scope_matches_stock_git	local scope write matches stock Git
Setup and Config	config	--local	key	--get	local repository with local value	local	all	git config --local --get core.ignoreCase	closed	git_admin_tools_compat::config_local_scope_matches_stock_git	local scope get output matches stock Git
Setup and Config	config	--local	<empty>	--list	local repository with local values	local	all	git config --local --list	closed	git_admin_tools_compat::config_local_scope_matches_stock_git	local scope list output matches stock Git
Setup and Config	config	set	key value	<none>	local repository	local	all	git config set remote.two.fetch +refs/heads/main:refs/remotes/two/main	closed	git_admin_tools_compat::config_set_append_preserves_multivalue_entries_like_stock_git	new command-style set form writes stock-shaped config
Setup and Config	config	--append	key value	set	local repository with existing value	local	all	git config set --append remote.two.fetch +refs/heads/one:refs/remotes/two/one	closed	git_admin_tools_compat::config_set_append_preserves_multivalue_entries_like_stock_git	append preserves multi-value entries like stock Git
Setup and Config	config	--get-all	key	<none>	local repository with multi-value key	local	all	git config --get-all remote.two.fetch	closed	git_admin_tools_compat::config_set_append_preserves_multivalue_entries_like_stock_git	multi-value read ordering matches stock Git
Setup and Config	config	--includes	<empty>	--get	local include file	local	all	git config --includes --get demo.included	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	include file lookup matches stock Git
Setup and Config	config	--show-origin	<empty>	--get	local include file	local	all	git config --show-origin --get demo.included	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	origin prefix matches stock Git
Setup and Config	config	--null	<empty>	--show-origin --get	local include file	local	all	git config --null --show-origin --get demo.included	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	NUL origin output matches stock Git
Setup and Config	config	--show-scope	<empty>	--show-origin --includes --get	local include file	local	all	git config --show-scope --show-origin --includes --get demo.included	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	scope plus origin output matches stock Git
Setup and Config	config	--show-origin	<empty>	--list	local include file	local	all	git config --show-origin --list	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	origin list output matches stock Git
Setup and Config	config	--null	<empty>	--show-origin --list	local include file	local	all	git config --null --show-origin --list	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	NUL origin list output matches stock Git
Setup and Config	config	--show-scope	<empty>	--show-origin --list	local include file	local	all	git config --show-scope --show-origin --list	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	scope/origin list output matches stock Git
Setup and Config	config	--null	<empty>	--show-scope --show-origin --list	local include file	local	all	git config --null --show-scope --show-origin --list	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	NUL scope/origin list output matches stock Git
Setup and Config	config	--get	key	includeIf gitdir	local repository with matching includeIf	local	all	git config --get demo.conditional	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	includeIf gitdir lookup matches stock Git
Setup and Config	config	--get	key	includeIf missing gitdir	local repository with nonmatching includeIf	local	all	git config --get demo.conditionalmiss	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	nonmatching includeIf no-match status matches stock Git
Setup and Config	config	--get	key	includeIf onbranch	local repository on main and feature/test	local	all	git config --get demo.onbranch	closed	git_admin_tools_compat::config_include_origin_and_scope_match_stock_git	onbranch includeIf switches with current branch like stock Git
Setup and Config	config	--get	key	includeIf hasconfig matching/nonmatching	global config plus remote URL	local	all	git config --get demo.flag	closed	git_admin_tools_compat::config_include_hasconfig_matches_stock_git	hasconfig include matches and skips remote URL patterns like stock Git
Setup and Config	config	--get	key	includeIf hasconfig nested remote URL	global config forbidden include	local	all	git config --get demo.flag	invalid-input	git_admin_tools_compat::config_include_hasconfig_matches_stock_git	nested remote URL in included hasconfig file is rejected like stock Git
Setup and Config	config	--type	bool	equals and separate forms	local repository	local	all	git config --type=bool feature.enabled yes; git config --type bool feature.enabled	closed	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	bool set and typed get output match stock Git for yes/no
Setup and Config	config	--type	bool	invalid value write	local repository	local	all	git config --type=bool feature.bad maybe	invalid-input	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	invalid bool write failure matches stock Git
Setup and Config	config	--type	bool	invalid stored value	local repository	local	all	git config --type=bool feature.raw	invalid-input	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	invalid stored bool read failure matches stock Git
Setup and Config	config	--type	bool	feature.enabled yes	local repository	local	all	git config --type=bool feature.enabled yes	closed	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	bool typed write stores true value like stock Git
Setup and Config	config	--get	feature.enabled	after --type=bool write	local repository	local	all	git config --get feature.enabled	closed	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	raw get after bool typed write matches stock Git
Setup and Config	config	--type	bool	feature.enabled separate type form	local repository	local	all	git config --type bool feature.enabled	closed	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	separate --type bool read normalizes true value like stock Git
Setup and Config	config	--type	bool	feature.disabled no	local repository	local	all	git config --type=bool feature.disabled no	closed	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	bool typed write stores false value like stock Git
Setup and Config	config	--get	feature.disabled	after --type=bool write	local repository	local	all	git config --get feature.disabled	closed	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	raw get after false bool typed write matches stock Git
Setup and Config	config	--type	bool	feature.disabled	local repository	local	all	git config --type=bool feature.disabled	closed	git_admin_tools_compat::config_type_bool_matches_stock_git_for_get_set_and_failures	typed bool read normalizes false value like stock Git
Setup and Config	config	--type	int	plain/k/m/g values	local repository	local	all	git config --type=int demo.kib 1k; git config --type=int demo.kib	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	integer suffix conversion output matches stock Git
Setup and Config	config	--type	int	invalid value	local repository	local	all	git config --type=int demo.bad bad	invalid-input	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	invalid integer write failure matches stock Git
Setup and Config	config	--type	int	demo.plain 42	local repository	local	all	git config --type=int demo.plain 42	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	plain integer typed write stores stock-shaped value
Setup and Config	config	--type	int	demo.plain	local repository	local	all	git config --type=int demo.plain	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	plain integer typed read matches stock Git
Setup and Config	config	--type	int	demo.kib 1k	local repository	local	all	git config --type=int demo.kib 1k	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	kibibyte integer typed write stores stock-shaped value
Setup and Config	config	--type	int	demo.kib	local repository	local	all	git config --type=int demo.kib	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	kibibyte integer typed read converts like stock Git
Setup and Config	config	--type	int	demo.mib 2m	local repository	local	all	git config --type=int demo.mib 2m	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	mebibyte integer typed write stores stock-shaped value
Setup and Config	config	--type	int	demo.mib	local repository	local	all	git config --type=int demo.mib	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	mebibyte integer typed read converts like stock Git
Setup and Config	config	--type	int	demo.gib 3g	local repository	local	all	git config --type=int demo.gib 3g	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	gibibyte integer typed write stores stock-shaped value
Setup and Config	config	--type	int	demo.gib	local repository	local	all	git config --type=int demo.gib	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	gibibyte integer typed read converts like stock Git
Setup and Config	config	--type	bool-or-int	bool and integer values	local repository	local	all	git config --type=bool-or-int demo.mix true; git config --type=bool-or-int demo.mix 2k	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	bool-or-int conversion matches stock Git
Setup and Config	config	--type	bool-or-int	demo.mix true	local repository	local	all	git config --type=bool-or-int demo.mix true	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	bool-or-int typed write stores true value like stock Git
Setup and Config	config	--type	bool-or-int	demo.mix after true write	local repository	local	all	git config --type=bool-or-int demo.mix	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	bool-or-int typed read normalizes true value like stock Git
Setup and Config	config	--type	bool-or-int	demo.mix 2k	local repository	local	all	git config --type=bool-or-int demo.mix 2k	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	bool-or-int typed write stores integer value like stock Git
Setup and Config	config	--type	bool-or-int	demo.mix after 2k write	local repository	local	all	git config --type=bool-or-int demo.mix	closed	git_admin_tools_compat::config_type_int_and_bool_or_int_match_stock_git	bool-or-int typed read converts integer value like stock Git
Setup and Config	config	--type	bool-or-str	bool and string values	local repository	local	all	git config --type=bool-or-str demo.flag yes; git config --type=bool-or-str demo.label plain	closed	git_admin_tools_compat::config_type_bool_or_str_matches_stock_git	bool-or-str conversion matches stock Git
Setup and Config	config	--type	bool-or-str	demo.flag yes	local repository	local	all	git config --type=bool-or-str demo.flag yes	closed	git_admin_tools_compat::config_type_bool_or_str_matches_stock_git	bool-or-str typed write stores boolean-like value like stock Git
Setup and Config	config	--type	bool-or-str	demo.flag	local repository	local	all	git config --type=bool-or-str demo.flag	closed	git_admin_tools_compat::config_type_bool_or_str_matches_stock_git	bool-or-str typed read normalizes boolean-like value like stock Git
Setup and Config	config	--type	bool-or-str	demo.label plain	local repository	local	all	git config --type=bool-or-str demo.label plain	closed	git_admin_tools_compat::config_type_bool_or_str_matches_stock_git	bool-or-str typed write stores plain string like stock Git
Setup and Config	config	--type	bool-or-str	demo.label	local repository	local	all	git config --type=bool-or-str demo.label	closed	git_admin_tools_compat::config_type_bool_or_str_matches_stock_git	bool-or-str typed read preserves plain string like stock Git
Setup and Config	config	--bool	<empty>	legacy type flags	local repository with stored values	local	all	git config --bool demo.bool	closed	git_admin_tools_compat::config_legacy_type_flags_match_stock_git	legacy --bool output matches stock Git
Setup and Config	config	--int	<empty>	legacy type flags	local repository with stored values	local	all	git config --int demo.int	closed	git_admin_tools_compat::config_legacy_type_flags_match_stock_git	legacy --int output matches stock Git
Setup and Config	config	--bool-or-int	<empty>	legacy type flags	local repository with stored values	local	all	git config --bool-or-int demo.boolint	closed	git_admin_tools_compat::config_legacy_type_flags_match_stock_git	legacy --bool-or-int output matches stock Git
Setup and Config	config	--bool-or-str	<empty>	legacy type flags	local repository with stored values	local	all	git config --bool-or-str demo.boolstr	closed	git_admin_tools_compat::config_legacy_type_flags_match_stock_git	legacy --bool-or-str output matches stock Git
Setup and Config	config	--path	<empty>	legacy type flags	local repository with stored path	local	all	git config --path demo.path	closed	git_admin_tools_compat::config_legacy_type_flags_match_stock_git	legacy --path expansion matches stock Git
Setup and Config	config	--expiry-date	<empty>	legacy type flags	local repository with stored expiry value	local	all	git config --expiry-date demo.expiry	closed	git_admin_tools_compat::config_legacy_type_flags_match_stock_git	legacy --expiry-date output matches stock Git
Setup and Config	config	--int	<empty>	--bool conflict	local repository	local	all	git config --int --bool demo.int	invalid-input	git_admin_tools_compat::config_legacy_type_flags_match_stock_git	conflicting legacy type flags fail like stock Git
Setup and Config	config	--type	path	home and relative paths	local repository	local	all	git config --type=path demo.home ~/abc; git config --type=path demo.relative ./nested/file	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	path expansion output matches stock Git
Setup and Config	config	--type	path	demo.home ~/abc	local repository	local	all	git config --type=path demo.home ~/abc	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	path typed write stores home path like stock Git
Setup and Config	config	--get	demo.home	after --type=path write	local repository	local	all	git config --get demo.home	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	raw get after home path typed write matches stock Git
Setup and Config	config	--type	path	demo.home	local repository	local	all	git config --type=path demo.home	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	path typed read expands home path like stock Git
Setup and Config	config	--type	path	demo.relative ./nested/file	local repository	local	all	git config --type=path demo.relative ./nested/file	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	path typed write stores relative path like stock Git
Setup and Config	config	--type	path	demo.relative	local repository	local	all	git config --type=path demo.relative	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	path typed read preserves relative path like stock Git
Setup and Config	config	--type	expiry-date	never/now	local repository	local	all	git config --type=expiry-date demo.never never; git config --type=expiry-date demo.now now	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	expiry-date conversion output matches stock Git
Setup and Config	config	--type	expiry-date	demo.never never	local repository	local	all	git config --type=expiry-date demo.never never	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	expiry-date typed write accepts never like stock Git
Setup and Config	config	--type	expiry-date	demo.never	local repository	local	all	git config --type=expiry-date demo.never	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	expiry-date typed read normalizes never like stock Git
Setup and Config	config	--type	expiry-date	demo.now now	local repository	local	all	git config --type=expiry-date demo.now now	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	expiry-date typed write accepts now like stock Git
Setup and Config	config	--type	expiry-date	demo.now	local repository	local	all	git config --type=expiry-date demo.now	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	expiry-date typed read converts now like stock Git
Setup and Config	config	--type	expiry-date	invalid stored value	local repository	local	all	git config --type=expiry-date demo.badexpiry	invalid-input	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	invalid expiry-date read exit status matches stock Git
Setup and Config	config	--type	color	named/rgb/reset	local repository	local	all	git config --type=color demo.red red	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	color escape output bytes match stock Git
Setup and Config	config	--type	color	demo.red	local repository	local	all	git config --type=color demo.red	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	named color typed read emits stock escape bytes
Setup and Config	config	--type	color	demo.boldred	local repository	local	all	git config --type=color demo.boldred	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	bold named color typed read emits stock escape bytes
Setup and Config	config	--type	color	demo.rgb	local repository	local	all	git config --type=color demo.rgb	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	rgb foreground/background typed read emits stock escape bytes
Setup and Config	config	--type	color	demo.reset	local repository	local	all	git config --type=color demo.reset	closed	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	reset plus color typed read emits stock escape bytes
Setup and Config	config	--type	color	invalid value	local repository	local	all	git config --type=color demo.bad bright blue	invalid-input	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	invalid color write failure matches stock Git
Setup and Config	config	--type	bogus	invalid type value	local repository	local	all	git config --type=bogus demo.bad value	invalid-input	git_admin_tools_compat::config_type_path_expiry_and_color_match_stock_git	unsupported config type guard is classified as stock-compatible invalid input with exit code and fatal diagnostic parity
Setup and Config	config	-c	key/value and key-only	global option plus get/bool	gets runtime config	local	all	git -c user.name=Inline Name config --get user.name	closed	git_global_cli_compat::global_config_option_overrides_runtime_config_like_stock_git	inline config overrides runtime config like stock Git
Setup and Config	config	--config-env	env key	global option plus get	env variable present	local	all	git --config-env=demo.value=ZMIN_TEST_CONFIG_ENV config --get demo.value	closed	git_global_cli_compat::global_config_option_overrides_runtime_config_like_stock_git	config-env reads environment value like stock Git
Setup and Config	config	--config-env	missing env key	global option plus get	env variable missing	local	all	git --config-env=demo.value=ZMIN_TEST_CONFIG_ENV_MISSING config --get demo.value	invalid-input	git_global_cli_compat::global_config_option_overrides_runtime_config_like_stock_git	missing config-env variable failure matches stock Git
Setup and Config	config	-c	bad global config	global option plus get	local repository	local	all	git -c bad config --get bad	invalid-input	git_global_cli_compat::global_config_option_overrides_runtime_config_like_stock_git	malformed inline config failure matches stock Git
