group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Administration	maintenance	--no-auto	<empty>	--task=gc --auto	repository with reachable commit	local	all	git maintenance run --task=gc --auto --no-auto	closed	git_maintenance_compat::maintenance_run_no_auto_and_no_quiet_match_stock_git	later no-auto clears earlier auto like stock Git
Administration	maintenance	--auto	<empty>	--task=gc --no-auto	repository with reachable commit	local	all	git maintenance run --task=gc --no-auto --auto	closed	git_maintenance_compat::maintenance_run_no_auto_and_no_quiet_match_stock_git	later auto restores auto mode after no-auto like stock Git
Administration	maintenance	--task	incremental-repack	run	repository with existing pack	local	all	git maintenance run --task=incremental-repack	closed	git_maintenance_compat::maintenance_incremental_repack_writes_stock_verifiable_multi_pack_index	incremental-repack task writes stock-verifiable multi-pack-index metadata like stock Git
Administration	maintenance	--task	incremental-repack	run empty repository	empty repository	local	all	git maintenance run --task=incremental-repack	invalid-input	git_maintenance_compat::maintenance_incremental_repack_empty_repo_failure_matches_stock_git	incremental-repack on an empty repository fails with stock exit code and diagnostics
Administration	maintenance	<positional:operation>	register	default global maintenance config	clean repository	local	all	git maintenance register	closed	git_maintenance_compat::maintenance_register_and_unregister_match_stock_git_config_effects	register writes stock-compatible local maintenance.auto and maintenance.strategy config plus a single global maintenance.repo entry
Administration	maintenance	<positional:operation>	register	idempotent repeated invocation	clean repository	local	all	git maintenance register; git maintenance register	closed	git_maintenance_compat::maintenance_register_is_idempotent_like_stock_git	repeated register keeps a single global maintenance.repo entry like stock Git
Administration	maintenance	<positional:operation>	stop	after scheduler=auto start	clean repository	local	macos	HOME=<tmp> git maintenance start --scheduler=auto; HOME=<tmp> git maintenance stop	closed	git_maintenance_compat::maintenance_start_and_stop_auto_manage_launch_agents_like_stock_git	stop removes the stock-matching launch agent files created by auto scheduler start on macOS when launchctl runtime is available
Administration	maintenance	<positional:operation>	unregister	missing repo failure from isolated HOME	clean repository	local	all	git maintenance unregister	closed	git_maintenance_compat::maintenance_unregister_missing_repo_failure_matches_stock_git	unregister without a registered repo fails with stock exit code and diagnostics
Administration	maintenance	<positional:operation>	unregister	--force missing repo from isolated HOME	clean repository	local	all	git maintenance unregister --force	closed	tools/git-maintenance-schema-oracle-smoke.sh::maintenance_unregister_force_long	positional unregister with long force matches stock stdout, stderr, exit status and worktree status
Administration	maintenance	<positional:operation>	unregister	-f missing repo from isolated HOME	clean repository	local	all	git maintenance unregister -f	closed	tools/git-maintenance-schema-oracle-smoke.sh::maintenance_unregister_force_short	positional unregister with short force matches stock stdout, stderr, exit status and worktree status
Administration	maintenance	<positional:operation>	register/unregister	--config-file custom path	clean repository	local	all	git maintenance register --config-file <path>; git maintenance unregister --config-file <path>	closed	tools/git-maintenance-schema-oracle-smoke.sh::maintenance_register_unregister_config_file_long	positional register and unregister with custom config-file match stock stdout, stderr, exit status, normalized config side effects and worktree status
Administration	maintenance	--force	<empty>	unregister missing repo from isolated HOME	clean repository	local	all	git maintenance unregister --force	closed	tools/git-maintenance-schema-oracle-smoke.sh::maintenance_unregister_force_long	force unregister on a missing maintenance repo matches stock stdout, stderr, exit status and worktree status
Administration	maintenance	-f	<empty>	unregister missing repo from isolated HOME	clean repository	local	all	git maintenance unregister -f	closed	tools/git-maintenance-schema-oracle-smoke.sh::maintenance_unregister_force_short	short force unregister on a missing maintenance repo matches stock stdout, stderr, exit status and worktree status
Administration	maintenance	--config-file	<path>	register and unregister custom config file	clean repository	local	all	git maintenance register --config-file <path>; git maintenance unregister --config-file <path>	closed	tools/git-maintenance-schema-oracle-smoke.sh::maintenance_register_unregister_config_file_long	custom config-file register and unregister match stock stdout, stderr, exit status, normalized config side effects and worktree status
Administration	maintenance	--task	repeated	commit-graph pack-refs loose-objects	repository with branch and annotated tag	local	all	git maintenance run --task=commit-graph --task=pack-refs --task=loose-objects	closed	git_maintenance_compat::maintenance_run_local_tasks_create_stock_readable_metadata	local maintenance tasks write stock-readable commit-graph and packed refs
Administration	maintenance	--schedule	hourly	run	empty repository	local	all	git maintenance run --schedule=hourly	closed	git_maintenance_compat::maintenance_run_schedule_matches_stock_git_strategy_selection	hourly schedule selection noops with stock output in an empty repository
Administration	maintenance	--schedule	daily	--quiet maintenance.strategy=incremental	repository with existing pack	local	all	git maintenance run --schedule=daily --quiet	closed	git_maintenance_compat::maintenance_run_schedule_matches_stock_git_strategy_selection	daily incremental strategy creates stock-verifiable commit-graph and multi-pack-index metadata
Administration	maintenance	--schedule	daily	--quiet maintenance.strategy=incremental	repository with duplicate loose packed object	local	all	git maintenance run --schedule=daily --quiet	closed	git_maintenance_compat::maintenance_run_daily_prunes_packed_loose_duplicates_like_stock_git	daily incremental maintenance prunes duplicate packed loose objects like stock Git
Administration	maintenance	--schedule	weekly	--quiet maintenance.strategy=incremental	repository with branches tags and existing pack	local	all	git maintenance run --schedule=weekly --quiet	closed	git_maintenance_compat::maintenance_run_weekly_packs_refs_like_stock_git	weekly incremental maintenance packs refs and leaves loose ref files matching stock Git
