group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Plumbing Commands	commit-tree	-F	message.txt	<tree> -F message.txt	index with staged files and repeated message file	local	all	git commit-tree <tree> -F message.txt -F message.txt	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_multiple_message_files	repeated message-file commit object id and stored commit content match stock Git
Plumbing Commands	commit-tree	--no-gpg-sign	<empty>	<tree> -m root	index with staged files	local	all	git commit-tree <tree> --no-gpg-sign -m root	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_no_gpg_sign	no-gpg-sign commit object id and stored commit content match stock Git
Plumbing Commands	commit-tree	--no-gpg-sign	<empty>	<tree> repeated --no-gpg-sign -m root	index with staged files	local	all	git commit-tree <tree> --no-gpg-sign --no-gpg-sign -m root	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_repeated_no_gpg_sign	repeated no-gpg-sign remains idempotent and commit object id plus stored content match stock Git
Plumbing Commands	commit-tree	--no-gpg-sign	<empty>	before <tree> -m root	index with staged files	local	all	git commit-tree --no-gpg-sign <tree> -m root	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_no_gpg_sign_before_tree	no-gpg-sign before tree argument commit object id and stored commit content match stock Git
Plumbing Commands	commit-tree	--no-gpg-sign	<empty>	repeated before <tree> -m root	index with staged files	local	all	git commit-tree --no-gpg-sign --no-gpg-sign <tree> -m root	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_repeated_no_gpg_sign_before_tree	repeated no-gpg-sign before tree remains idempotent and commit object id plus stored content match stock Git
Plumbing Commands	commit-tree	-F	missing.txt	<tree>	index with missing message file	local	all	git commit-tree <tree> -F missing.txt	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_missing_message_file	missing message file rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	<positional:tree>	<missing>	-m root	index with staged files and missing tree argument	local	all	git commit-tree -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_missing_tree_argument	missing tree argument rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	<positional:tree>	extra	<tree> -m root	index with staged files and extra tree argument	local	all	git commit-tree <tree> -m root extra	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_extra_tree_argument	extra tree argument rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	<stdin>	NO	<tree>	separate repository with staged file	local	all	printf 'NO\n' | git commit-tree <tree>	closed	git_object_plumbing_compat::show_pretty_raw_for_commit_tree_records_tree_like_stock_git	stdin message commit object records the same tree line and raw output shape as stock Git
Plumbing Commands	commit-tree	-p	<parent>	<tree> -m child	index with modified staged files and root parent	local	all	git commit-tree <tree> -p <parent> -m child	closed	git_object_plumbing_compat::write_tree_and_commit_tree_match_stock_git_objects	child commit object id matches stock Git for a single parent
Plumbing Commands	commit-tree	-p	<parent>	before <tree> -m child	index with staged files and root parent	local	all	git commit-tree -p <parent> <tree> -m child	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_parent_before_tree	parent option before tree argument commit object id and stored commit content match stock Git
Plumbing Commands	commit-tree	-p	<parent>	<tree> -m child attached short option	index with staged files and root parent	local	all	git commit-tree <tree> -p<parent> -m child	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_attached_parent	attached parent option commit object id and stored commit content match stock Git
Plumbing Commands	commit-tree	-p	<parent>	<tree> -m child before parent	index with staged files and root parent	local	all	git commit-tree <tree> -m child -p <parent>	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_message_before_parent	message-before-parent option ordering commit object id and stored commit content match stock Git
Plumbing Commands	commit-tree	-p	<parent>	<tree> -p <parent> -m=child	index with staged files and root parent	local	all	git commit-tree <tree> -p <parent> -m=child	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_parent_with_equals_message	parent with equals-form short message option commit object id and stored commit content match stock Git
Plumbing Commands	commit-tree	-p	missing	<tree> -m child	index with staged files and missing parent	local	all	git commit-tree <tree> -p missing -m child	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_missing_parent	missing parent rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	-F	=message.txt	<tree>	index with staged files and missing equals-prefixed message file	local	all	git commit-tree <tree> -F=message.txt	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_equals_message_file_missing	equals-prefixed message file rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	-p	=missing	<tree> -m child	index with staged files and missing equals-prefixed parent	local	all	git commit-tree <tree> -p=missing -m child	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_parent_rejects_equals_value	equals-prefixed parent rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	--date	2001-02-03T04:05:06+0000	<tree> -m root	index with staged files and unsupported date option	local	all	git commit-tree <tree> --date 2001-02-03T04:05:06+0000 -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_rejects_date	unsupported date option rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	--date=2001-02-03T04:05:06+0000	<attached>	<tree> -m root	index with staged files and unsupported attached date option	local	all	git commit-tree <tree> --date=2001-02-03T04:05:06+0000 -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_rejects_attached_date	unsupported attached date option rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	--no-gpg-sign	true	<tree> -m root	index with staged files and unsupported no-gpg-sign value	local	all	git commit-tree <tree> --no-gpg-sign=true -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_no_gpg_sign_rejects_value	no-gpg-sign value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	--no-gpg-sign	<empty value>	<tree> -m root	index with staged files and unsupported empty no-gpg-sign value	local	all	git commit-tree <tree> --no-gpg-sign= -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_no_gpg_sign_rejects_empty_value	empty no-gpg-sign value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	-m	-F	<tree> -m -F message.txt	index with staged files and message option consuming next option token	local	all	git commit-tree <tree> -m -F message.txt	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_message_missing_value_consumes_next_option	message option consuming -F as value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	-m	<missing>	<tree>	index with staged files and missing message value	local	all	git commit-tree <tree> -m	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_message_missing_value	message option missing value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	-F	<missing>	<tree>	index with staged files and missing message-file value	local	all	git commit-tree <tree> -F	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_message_file_missing_value	message-file option missing value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	-p	<missing>	<tree>	index with staged files and missing parent value	local	all	git commit-tree <tree> -p	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_parent_missing_value	parent option missing value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	--	-m root	delimiter before option without tree	index with staged files and delimiter making option positional	local	all	git commit-tree -- -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_delimiter_then_option_is_tree	delimiter before option rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	--	<tree> -m root	delimiter before tree plus extra argument	index with staged files and delimiter before tree	local	all	git commit-tree -- <tree> -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_delimiter_before_tree_rejects_extra	delimiter before tree with extra argument rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	--	-m root	<tree> -- -m root	index with staged files and delimiter after tree	local	all	git commit-tree <tree> -- -m root	invalid-input	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_tree_then_delimiter_rejects_extra	delimiter after tree with extra argument rejection stdout, stderr and exit status match stock Git
Plumbing Commands	commit-tree	-p	<parent>	<tree> -p <parent> -p <parent> -m dedup	index with modified staged files and duplicate parent arguments	local	all	git commit-tree <tree> -p <parent> -p <parent> -m dedup	closed	git_object_plumbing_compat::write_tree_and_commit_tree_match_stock_git_objects	duplicate parent arguments are normalized like stock Git when creating the commit object
Plumbing Commands	commit-tree	-p	<parent>	<tree> -p <parent> -p <parent> -m child	index with staged files and duplicate parent arguments	local	all	git commit-tree <tree> -p <parent> -p <parent> -m child	closed	tools/git-commit-tree-schema-oracle-smoke.sh::commit_tree_duplicate_parent	duplicate parent warning, stdout, exit status and commit object content match stock Git
