group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Sequencer Commands	revert	--signoff	<empty>	clean single commit with repeated signoff spellings	current branch at commit to revert	local	all	git revert --signoff -s HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_expansion_batch_matches_stock_git	repeated long and short signoff spellings are accepted together and match stock revert commit object, stdout and clean status
Sequencer Commands	revert	--no-edit	<empty>	clean single commit	current branch at commit to revert	local	all	git revert --no-edit HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	no-edit preserves the stock non-editor revert summary and matches commit object plus clean status
Sequencer Commands	revert	--edit	<empty>	GIT_EDITOR=true clean single commit	current branch at commit to revert	local	all	GIT_EDITOR=true git revert --edit HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	edit long form invokes the editor on the modeled clean lane and matches stock revert commit object, stdout and clean status
Sequencer Commands	revert	-e	<empty>	GIT_EDITOR=true clean single commit	current branch at commit to revert	local	all	GIT_EDITOR=true git revert -e HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	short edit form invokes the editor on the modeled clean lane and matches stock revert commit object, stdout and clean status
Sequencer Commands	revert	--edit	<empty>	GIT_EDITOR=true clean single commit with repeated edit spellings	current branch at commit to revert	local	all	GIT_EDITOR=true git revert --edit -e HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_expansion_batch_matches_stock_git	repeated long and short edit spellings are accepted together and match stock revert commit object, stdout and clean status on the editor-backed clean lane
Sequencer Commands	revert	--edit	<empty>	GIT_EDITOR=true clean single commit with no-edit override before edit	current branch at commit to revert	local	all	GIT_EDITOR=true git revert --no-edit --edit HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_expansion_batch_matches_stock_git	paired no-edit then edit spellings follow the stock last-flag lane and match the resulting editor-backed revert commit object, stdout and clean status
Sequencer Commands	revert	--cleanup	strip	clean single commit	current branch at commit to revert	local	all	git revert --cleanup=strip HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	cleanup strip is accepted on the modeled clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	--cleanup	scissors	clean single commit	current branch at commit to revert	local	all	git revert --cleanup=scissors HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	cleanup scissors is accepted on the modeled clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	--rerere-autoupdate	<empty>	clean single commit	current branch at commit to revert	local	all	git revert --rerere-autoupdate HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	rerere-autoupdate is accepted on the modeled clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	--no-rerere-autoupdate	<empty>	clean single commit	current branch at commit to revert	local	all	git revert --no-rerere-autoupdate HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	no-rerere-autoupdate is accepted on the modeled clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	--rerere-autoupdate	<empty>	clean single commit with explicit rerere toggle override	current branch at commit to revert	local	all	git revert --rerere-autoupdate --no-rerere-autoupdate HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_expansion_batch_matches_stock_git	paired rerere toggles are accepted together on the clean revert lane and match stock commit object, stdout and clean status
Sequencer Commands	revert	--strategy	ort	clean single commit	current branch at commit to revert	local	all	git revert --strategy=ort HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	strategy=ort is accepted on the modeled clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	-X	patience	clean single commit	current branch at commit to revert	local	all	git revert -Xpatience HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_documented_surface_batch_matches_stock_git	strategy-option patience is accepted on the modeled clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	--strategy	ort	clean single commit with separate strategy and strategy-option values	current branch at commit to revert	local	all	git revert --strategy ort --strategy-option patience HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_expansion_batch_matches_stock_git	separate strategy and strategy-option values are accepted together on the clean revert lane and preserve stock commit object, stdout and clean status
Sequencer Commands	revert	-X	patience	clean single commit with separate strategy-option value	current branch at commit to revert	local	all	git revert -X patience HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_expansion_batch_matches_stock_git	separate short strategy-option value is accepted on the clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	--strategy-option	patience	clean single commit	current branch at commit to revert	local	all	git revert --strategy-option=patience HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_followup_documented_surface_batch_matches_stock_git	long strategy-option form is accepted on the modeled clean revert lane and preserves stock commit object, stdout and clean status
Sequencer Commands	revert	--reference	<empty>	clean single commit	current branch at commit to revert	local	all	git revert --reference HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_followup_documented_surface_batch_matches_stock_git	reference mode uses the stock placeholder title line and reference-style reverted commit body while matching commit object, stdout and clean status
Sequencer Commands	revert	--reference	<empty>	clean single commit with no-edit	current branch at commit to revert	local	all	git revert --reference --no-edit HEAD	closed	git_sequencer_compat::cherry_pick_and_revert_expansion_batch_matches_stock_git	reference plus no-edit follows the non-editor reference-message lane and matches stock revert commit object, stdout and clean status
Sequencer Commands	revert	--gpg-sign	<empty>	clean single commit with fixture signing key	current branch at commit to revert with configured signing key	local	all	git revert --no-edit --gpg-sign HEAD	closed	tools/git-sequencer-gpg-oracle-smoke.sh::revert_gpg_sign_long	long gpg-sign writes the same signed revert commit object and stdout or stderr as stock Git
Sequencer Commands	revert	-S	<empty>	clean single commit with fixture signing key	current branch at commit to revert with configured signing key	local	all	git revert --no-edit -S HEAD	closed	tools/git-sequencer-gpg-oracle-smoke.sh::revert_gpg_sign_short	short gpg-sign alias writes the same signed revert commit object and stdout or stderr as stock Git
Sequencer Commands	revert	--no-gpg-sign	<empty>	clean single commit with commit.gpgsign=true	current branch at commit to revert with configured signing key and commit.gpgsign=true	local	all	git revert --no-edit --no-gpg-sign HEAD	closed	tools/git-sequencer-gpg-oracle-smoke.sh::revert_no_gpg_sign	no-gpg-sign suppresses configured revert signing like stock Git and leaves the commit object unsigned
