group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Plumbing Commands	write-tree	--no-prefix	<empty>	--prefix=src	index with root file and nested file	local	all	git write-tree --no-prefix --prefix=src	closed	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_no_prefix_then_prefix	no-prefix then prefix stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	src	--no-prefix	index with root file and nested file	local	all	git write-tree --prefix=src --no-prefix	closed	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_then_no_prefix	prefix then no-prefix stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--no-prefix	<empty>	repeated --no-prefix	index with root file and nested file	local	all	git write-tree --no-prefix --no-prefix	closed	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_no_prefix_repeated	repeated no-prefix stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	src/inner	repeated --prefix	index with nested prefix and last prefix wins	local	all	git write-tree --prefix=src --prefix=src/inner	closed	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_repeated_prefix_last_wins	repeated prefix last-wins stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	missing	<none>	index without matching prefix	local	all	git write-tree --prefix=missing	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_missing	missing prefix rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	/src	<none>	index with src prefix but leading-slash argument	local	all	git write-tree --prefix=/src	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_leading_slash	leading-slash prefix rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	./src	<none>	index with src prefix but dot-slash argument	local	all	git write-tree --prefix=./src	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_dot_slash	dot-slash prefix rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	src/.	<none>	index with src prefix but dot component	local	all	git write-tree --prefix=src/.	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_dot_component	dot-component prefix rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	src/../src	<none>	index with src prefix but parent component	local	all	git write-tree --prefix=src/../src	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_parent_component	parent-component prefix rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	nosuch/	<none>	index without matching trailing-slash prefix	local	all	git write-tree --prefix=nosuch/	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_missing_trailing_slash	trailing-slash missing prefix rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--prefix	<missing>	<none>	index with root file and nested file	local	all	git write-tree --prefix	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_prefix_missing_value	prefix option missing value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--missing-ok	true	<none>	index with root file and nested file	local	all	git write-tree --missing-ok=true	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_missing_ok_rejects_value	missing-ok value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--no-missing-ok	true	<none>	index with root file and nested file	local	all	git write-tree --no-missing-ok=true	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_no_missing_ok_rejects_value	no-missing-ok value rejection stdout, stderr and exit status match stock Git
Plumbing Commands	write-tree	--no-prefix	true	<none>	index with root file and nested file	local	all	git write-tree --no-prefix=true	invalid-input	tools/git-write-tree-schema-oracle-smoke.sh::write_tree_no_prefix_rejects_value	no-prefix value rejection stdout, stderr and exit status match stock Git
