group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Branching and Merging	tag	--contains	<commit>	--merged HEAD	diverged graph with lightweight and annotated tags	local	all	git tag --contains <base> --merged HEAD	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	contains plus merged intersection matches stock Git
Branching and Merging	tag	--contains	<commit>	--no-merged HEAD	diverged graph with lightweight and annotated tags	local	all	git tag --contains <base> --no-merged HEAD	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	contains plus no-merged intersection matches stock Git
Branching and Merging	tag	--contains	<commit>	topic-*	diverged graph with tag pattern	local	all	git tag --contains <base> topic-*	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	contains filter plus tag pattern matches stock Git
Branching and Merging	tag	--sort	-refname	<none>	mixed lightweight and annotated tags	local	all	git tag --sort=-refname	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	descending refname sort matches stock Git
Branching and Merging	tag	--sort	refname	--format=%(refname:short)	mixed lightweight and annotated tags	local	all	git tag --sort=refname --format=%(refname:short)	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	sort plus refname format atom matches stock Git
Branching and Merging	tag	--format	%(objecttype):%(subject)	--sort=refname	mixed lightweight and annotated tags	local	all	git tag --sort=refname --format=%(objecttype):%(subject)	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	objecttype and subject format atoms match stock Git
Branching and Merging	tag	--list	date-*	--sort=-taggerdate --format=tagger metadata	annotated tags with fixed tagger dates	local	all	git tag --list date-* --sort=-taggerdate --format=<tagger metadata>	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	taggerdate sort and tagger metadata format atoms match stock Git
Branching and Merging	tag	--contains	<commit>	--sort=-refname --format=%(refname:short)	diverged graph with formatted tag output	local	all	git tag --contains <base> --sort=-refname --format=%(refname:short)	closed	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	filtered sorted formatted output matches stock Git
Branching and Merging	tag	--contains	missing	<none>	missing revision	local	all	git tag --contains missing	invalid-input	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	missing contains revision failure matches stock Git primary diagnostic
Branching and Merging	tag	--no-contains	missing	<none>	missing revision	local	all	git tag --no-contains missing	invalid-input	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	missing no-contains revision failure matches stock Git primary diagnostic
Branching and Merging	tag	--merged	missing	<none>	missing revision	local	all	git tag --merged missing	invalid-input	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	missing merged revision failure matches stock Git primary diagnostic
Branching and Merging	tag	--no-merged	missing	<none>	missing revision	local	all	git tag --no-merged missing	invalid-input	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	missing no-merged revision failure matches stock Git primary diagnostic
Branching and Merging	tag	--sort	nope	<none>	invalid sort key	local	all	git tag --sort=nope	invalid-input	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	invalid sort key failure matches stock Git primary diagnostic
Branching and Merging	tag	--format	%(nope)	<none>	invalid format atom	local	all	git tag --format=%(nope)	invalid-input	git_refs_compat::tag_contains_merged_and_no_merged_match_stock_git	invalid format atom failure matches stock Git primary diagnostic
Branching and Merging	tag	--verify	v1	verify annotated tag	repository with annotated tag	local	all	git tag --verify v1	closed	tools/git-tag-schema-gap-probe.sh::tag_verify_long	long verify form stdout/stderr/exit matches stock Git for unsigned annotated tag payload and no-signature diagnostic
Branching and Merging	tag	<name>	bad..name	<none>	invalid tag name	local	all	git tag bad..name	invalid-input	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	invalid tag name failure shape matches stock Git
Branching and Merging	tag	-d	missing	<none>	missing tag	local	all	git tag -d missing	invalid-input	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	delete missing tag failure shape matches stock Git
Branching and Merging	tag	-m	msg	<missing tag name>	missing tag name	local	all	git tag -m msg	invalid-input	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	message without tag name failure shape matches stock Git
Branching and Merging	tag	-v	missing	<none>	missing tag	local	all	git tag -v missing	invalid-input	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	verify missing tag failure shape matches stock Git
