group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Inspection and Comparison	log	--name-status	<empty>	--format=%H --max-count=1	two commits with file changes	local	all	git log --name-status --format=%H --max-count 1	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	name-status output in log matches stock Git
Inspection and Comparison	log	--parents	<empty>	--oneline --max-count=1	two commits	local	all	git log --parents --oneline --max-count 1	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	parent list in oneline output matches stock Git
Inspection and Comparison	log	--all	<empty>	--format=%H	branch and blob tag refs	local	all	git log --all --format=%H	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	all refs traversal matches stock Git for fixture
Inspection and Comparison	log	--format	%H	--max-count=1	two commits	local	all	git log --format=%H --max-count 1	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	hash-only format output matches stock Git
Inspection and Comparison	log	--format	%h %s	--max-count=1	two commits	local	all	git log --format=%h %s --max-count 1	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	short hash and subject format output matches stock Git
Inspection and Comparison	log	--pretty	format:%an <%ae>	--max-count=1	two commits	local	all	git log --pretty=format:%an <%ae> --max-count 1	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	pretty format author identity output matches stock Git
Inspection and Comparison	log	--pretty	oneline	--max-count=1	two commits	local	all	git log --pretty=oneline --max-count 1	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	pretty oneline output matches stock Git
Inspection and Comparison	log	--oneline	<empty>	--max-count=2 HEAD	two commits	local	all	git log --oneline --max-count 2 HEAD	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	oneline shorthand output matches stock Git
Inspection and Comparison	log	<positional:revs>	HEAD	--oneline --max-count=2	two commits	local	all	git log --oneline --max-count 2 HEAD	closed	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	revision positional surface selects HEAD and oneline max-count output matches stock Git
Inspection and Comparison	log	--format	%D	-1 branch tag remote HEAD decorations	decorated commit refs	local	all	git log -1 --format=%D	closed	git_history_query_compat::log_decoration_order_matches_stock_git	ref decoration ordering in %D matches stock Git
Inspection and Comparison	log	-z	<empty>	-1 --format IDE atoms	decorated commit refs	local	all	git log -z -1 --format=%H%x00%h%x00%P%x00%D%x00%s%x00%an%x00%ae%x00%ad	closed	git_history_query_compat::log_decoration_order_matches_stock_git	IDE-shaped NUL output with decoration and author atoms matches stock Git
Inspection and Comparison	log	--decorate	yes	--oneline -1	tagged commit	local	all	git log --decorate=yes --oneline -1	closed	git_history_query_compat::log_decorate_boolean_values_match_stock_git	decorate boolean yes value matches stock Git
Inspection and Comparison	log	--decorate	on	--oneline -1	tagged commit	local	all	git log --decorate=on --oneline -1	closed	git_history_query_compat::log_decorate_boolean_values_match_stock_git	decorate boolean on value matches stock Git
Inspection and Comparison	log	--decorate	1	--oneline -1	tagged commit	local	all	git log --decorate=1 --oneline -1	closed	git_history_query_compat::log_decorate_boolean_values_match_stock_git	decorate boolean numeric true value matches stock Git
Inspection and Comparison	log	--decorate	off	--oneline -1	tagged commit	local	all	git log --decorate=off --oneline -1	closed	git_history_query_compat::log_decorate_boolean_values_match_stock_git	decorate boolean off value matches stock Git
Inspection and Comparison	log	--decorate	0	--oneline -1	tagged commit	local	all	git log --decorate=0 --oneline -1	closed	git_history_query_compat::log_decorate_boolean_values_match_stock_git	decorate boolean numeric false value matches stock Git
Inspection and Comparison	log	--decorate	bogus	-1	one commit	local	all	git log --decorate=bogus -1	invalid-input	git_log_invalid_compat::log_invalid_decorate_value_matches_stock_git	invalid decorate value exits 128 with stock fatal diagnostic instead of a custom unsupported-value fatal diagnostic
Inspection and Comparison	log	--diff-merges	separate	--stat --format=%s -1	merge commit	local	all	git log -1 --format=%s --diff-merges=separate --stat	closed	git_history_query_compat::log_diff_merges_m_alias_matches_stock_git	diff-merges separate stat output matches stock Git
Inspection and Comparison	log	--diff-merges	on	--stat --format=%s -1	merge commit	local	all	git log -1 --format=%s --diff-merges=on --stat	closed	git_history_query_compat::log_diff_merges_m_alias_matches_stock_git	diff-merges on stat output matches stock Git
Inspection and Comparison	log	--diff-merges	m	--stat --format=%s -1	merge commit	local	all	git log -1 --format=%s --diff-merges=m --stat	closed	git_history_query_compat::log_diff_merges_m_alias_matches_stock_git	diff-merges m alias output matches stock Git
Inspection and Comparison	log	--diff-merges	bogus	-1	one commit	local	all	git log --diff-merges=bogus -1	invalid-input	git_log_invalid_compat::log_invalid_diff_merges_value_matches_stock_git	invalid diff-merges value exits 128 with stock fatal diagnostic instead of a custom unsupported-value fatal diagnostic
Inspection and Comparison	log	--branches	<empty>	--remotes -z --max-count=5 --format IDE atoms	local and remote refs	local	all	git log --branches --remotes -z --max-count=5 --format=%H%x00%h%x00%P%x00%D%x00%s%x00%an%x00%ae%x00%ct	closed	git_history_query_compat::log_and_show_ide_formats_match_stock_git	IDE-shaped branch and remote log query matches stock Git
Inspection and Comparison	log	--remotes	<empty>	--branches -z --max-count=5 --format IDE atoms	local and remote refs	local	all	git log --branches --remotes -z --max-count=5 --format=%H%x00%h%x00%P%x00%D%x00%s%x00%an%x00%ae%x00%ct	closed	git_history_query_compat::log_and_show_ide_formats_match_stock_git	remote selector with branch selector matches stock Git
Inspection and Comparison	log	--tags	<empty>	--format=%H	local tagged two-commit history	local	all	git log --tags --format=%H	closed	git_history_query_compat::log_object_and_selector_family_matches_stock_git	tag selector matches stock Git on the helper-free local log lane
Inspection and Comparison	log	--tags	v*	--format=%H	local tagged two-commit history	local	all	git log --tags=v* --format=%H	closed	git_history_query_compat::log_object_and_selector_family_matches_stock_git	tag selector wildcard filtering matches stock Git on the helper-free local log lane
Inspection and Comparison	log	--not	<empty>	HEAD --format=%H HEAD~1	local two-commit history	local	all	git log HEAD --not HEAD~1 --format=%H	closed	git_history_query_compat::log_object_and_selector_family_matches_stock_git	not exclusion matches stock Git on the helper-free local log lane
Inspection and Comparison	log	--children	<empty>	--format=%H HEAD	local two-commit history	local	all	git log --children --format=%H HEAD	closed	git_history_query_compat::log_object_and_selector_family_matches_stock_git	children is accepted and matches the current stock formatted log output on the helper-free local lane
Inspection and Comparison	log	--objects	<empty>	HEAD	local two-commit history	local	all	git log --objects HEAD	closed	git_history_query_compat::log_object_and_selector_family_matches_stock_git	objects is accepted and matches the current stock default log output on the helper-free local lane
Inspection and Comparison	log	--filter	blob:none	HEAD without --objects	local two-commit history	local	all	git log --filter=blob:none HEAD	invalid-input	git_history_query_compat::log_object_and_selector_family_matches_stock_git	filter without objects is rejected with the stock fatal diagnostic on the helper-free local log lane
Inspection and Comparison	log	--filter	blob:none	--objects HEAD	local two-commit history	local	all	git log --filter=blob:none --objects HEAD	closed	git_history_query_compat::log_object_and_selector_family_matches_stock_git	filter with objects matches the current stock default log output on the helper-free local lane
Inspection and Comparison	log	--filter-provided-objects	<empty>	--filter=blob:none HEAD	local two-commit history	local	all	git log --filter=blob:none --filter-provided-objects HEAD	invalid-input	git_history_query_compat::log_object_and_selector_family_matches_stock_git	filter-provided-objects preserves the stock missing-objects fatal when filter is present without objects on the helper-free local log lane
Inspection and Comparison	log	--filter-provided-objects	<empty>	--filter=blob:none --objects HEAD	local two-commit history	local	all	git log --filter=blob:none --filter-provided-objects --objects HEAD	invalid-input	git_history_query_compat::log_object_and_selector_family_matches_stock_git	filter-provided-objects is rejected with the stock unrecognized-argument fatal on the helper-free local log lane
Inspection and Comparison	log	--no-object-names	<empty>	--objects HEAD	local two-commit history	local	all	git log --objects --no-object-names HEAD	invalid-input	git_history_query_compat::log_object_and_selector_family_matches_stock_git	no-object-names is rejected with the stock unrecognized-argument fatal on the helper-free local log lane
Inspection and Comparison	log	--object-names	<empty>	HEAD	local two-commit history	local	all	git log --object-names HEAD	invalid-input	git_history_query_compat::log_object_and_selector_family_matches_stock_git	object-names is rejected with the stock unrecognized-argument fatal on the helper-free local log lane
Inspection and Comparison	log	--timestamp	<empty>	HEAD	local two-commit history	local	all	git log --timestamp HEAD	invalid-input	git_history_query_compat::log_object_and_selector_family_matches_stock_git	timestamp is rejected with the stock unrecognized-argument fatal on the helper-free local log lane
Inspection and Comparison	log	--format	%h	-1 HEAD with object prefix collision	unrelated loose object collision	local	all	git log -1 --format=%h HEAD	closed	git_history_query_compat::log_default_short_hash_matches_stock_git_with_unrelated_object_prefix_collision	default short hash abbreviation ignores unrelated object prefix collision like stock Git
Inspection and Comparison	log	--oneline	<empty>	-1 HEAD with object prefix collision	unrelated loose object collision	local	all	git log -1 --oneline HEAD	closed	git_history_query_compat::log_default_short_hash_matches_stock_git_with_unrelated_object_prefix_collision	oneline default abbreviation matches stock Git with unrelated object prefix collision
Inspection and Comparison	log	--since	yesterday	--format=%s	recent commit	local	all	git log --since yesterday --format=%s	closed	git_history_query_compat::log_relative_since_matches_stock_git_for_recent_commits	relative since value yesterday matches stock Git
Inspection and Comparison	log	--since	1.week.ago	--format=%s	recent commit	local	all	git log --since 1.week.ago --format=%s	closed	git_history_query_compat::log_relative_since_matches_stock_git_for_recent_commits	relative since value one week ago matches stock Git
Inspection and Comparison	log	--no-walk	<empty>	--format=%ad HEAD	two commits	local	all	git log --no-walk --format=%ad HEAD	closed	git_history_query_compat::log_no_walk_author_date_matches_stock_git	no-walk author date output matches stock Git
Inspection and Comparison	log	--date	default	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=default --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	default author and committer date format matches stock Git
Inspection and Comparison	log	--date	default-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=default-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	default-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	local author and committer date format matches stock Git
Inspection and Comparison	log	--date	iso	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=iso --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	iso author and committer date format matches stock Git
Inspection and Comparison	log	--date	iso	-1 --date iso --format=%ad|%cd	two commits	local	all	git log -1 --date iso --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	separate --date value form matches stock Git
Inspection and Comparison	log	--date	iso-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=iso-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	iso-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	iso-strict	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=iso-strict --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	iso-strict author and committer date format matches stock Git
Inspection and Comparison	log	--date	iso-strict	-z --format=%H%x00%ad%x00%cd through replacement shim	cloned repository history	local	all	git log -z --date=iso-strict --format=%H%x00%ad%x00%cd -1	closed	tools/git-replacement-dogfood-smoke.sh::log_date_iso_strict_z	NUL-delimited iso-strict author/committer date output matches stock Git through a git-in-PATH replacement shim
Inspection and Comparison	log	--date	iso-strict-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=iso-strict-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	iso-strict-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	rfc	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=rfc --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	rfc author and committer date format matches stock Git
Inspection and Comparison	log	--date	rfc-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=rfc-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	rfc-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	rfc2822	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=rfc2822 --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	rfc2822 author and committer date format matches stock Git
Inspection and Comparison	log	--date	rfc2822-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=rfc2822-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	rfc2822-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	short	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=short --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	short author and committer date format matches stock Git
Inspection and Comparison	log	--date	short-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=short-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	short-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	unix	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=unix --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	unix author and committer date format matches stock Git
Inspection and Comparison	log	--date	unix-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=unix-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	unix-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	raw	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=raw --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	raw author and committer date format matches stock Git
Inspection and Comparison	log	--date	raw-local	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=raw-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	raw-local author and committer date format matches stock Git
Inspection and Comparison	log	--date	relative	-1 --format=%ad|%cd with GIT_TEST_DATE_NOW	two commits	local	all	git log -1 --date=relative --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	relative author and committer date format matches stock Git with deterministic clock
Inspection and Comparison	log	--date	relative-local	-1 --format=%ad|%cd with GIT_TEST_DATE_NOW	two commits	local	all	git log -1 --date=relative-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	relative-local author and committer date format matches stock Git with deterministic clock
Inspection and Comparison	log	--date	human	-1 --format=%ad|%cd with GIT_TEST_DATE_NOW	two commits	local	all	git log -1 --date=human --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	human author and committer date format matches stock Git with deterministic clock
Inspection and Comparison	log	--date	human-local	-1 --format=%ad|%cd with GIT_TEST_DATE_NOW	two commits	local	all	git log -1 --date=human-local --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	human-local author and committer date format matches stock Git with deterministic clock
Inspection and Comparison	log	--date	format:%Y-%m-%d %H:%M:%S %z	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=format:%Y-%m-%d %H:%M:%S %z --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	custom strftime author and committer date format matches stock Git
Inspection and Comparison	log	--date	format-local:%Y-%m-%d %H:%M:%S %z	-1 --format=%ad|%cd	two commits	local	all	git log -1 --date=format-local:%Y-%m-%d %H:%M:%S %z --format=%ad|%cd	closed	git_history_query_compat::log_date_formats_match_stock_git	custom local strftime author and committer date format matches stock Git
Inspection and Comparison	log	--date	bad	-1 --format=%ad	two commits	local	all	git log -1 --date=bad --format=%ad	invalid-input	git_history_query_compat::log_invalid_date_format_matches_stock_git_failure	invalid date format diagnostic, empty stdout and exit code match stock Git
Inspection and Comparison	log	--date	--format=%ad	-1 --date --format=%ad	two commits	local	all	git log -1 --date --format=%ad	invalid-input	git_history_query_compat::log_missing_date_value_matches_stock_git_failure	option-looking missing date value diagnostic, empty stdout and exit code match stock Git
Inspection and Comparison	log	-m	<empty>	main	merge commit	local	all	git log -m main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	merge splitting mode without patch matches stock Git
Inspection and Comparison	log	--no-diff-merges	<empty>	-p --first-parent -n 2 main	merge commit	local	all	git log --no-diff-merges -p --first-parent -n 2 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	no-diff-merges with patch and first-parent matches stock Git
Inspection and Comparison	log	--diff-merges	off	-p --first-parent -n 2 main	merge commit	local	all	git log --diff-merges=off -p --first-parent -n 2 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	diff-merges off output matches stock Git
Inspection and Comparison	log	--first-parent	<empty>	--diff-merges=off -p -n 2 main	merge commit	local	all	git log --first-parent --diff-merges=off -p -n 2 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	first-parent ordering with diff-merges off matches stock Git
Inspection and Comparison	log	-p	<empty>	--first-parent -n 2 main	merge commit	local	all	git log -p --first-parent -n 2 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	patch output with first-parent merge default matches stock Git
Inspection and Comparison	log	--diff-merges	first-parent	-p -n 3 main	merge commit	local	all	git log -p --diff-merges=first-parent -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	diff-merges first-parent output matches stock Git
Inspection and Comparison	log	--diff-merges	first-parent	-n 3 main	merge commit	local	all	git log --diff-merges=first-parent -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	diff-merges first-parent without patch output matches stock Git
Inspection and Comparison	log	--dd	<empty>	-n 3 main	merge commit	local	all	git log --dd -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	dd shorthand merge diff output matches stock Git
Inspection and Comparison	log	-m	<empty>	-p --first-parent -n 2 main	merge commit	local	all	git log -m -p --first-parent -n 2 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	merge splitting with patch and first-parent matches stock Git
Inspection and Comparison	log	-m	<empty>	-p -n 3 main	merge commit	local	all	git log -m -p -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	plain merge splitting patch output matches stock Git
Inspection and Comparison	log	--cc	<empty>	-m -p -n 3 main	merge commit	local	all	git log --cc -m -p -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	combined dense diff option precedence with -m matches stock Git
Inspection and Comparison	log	-c	<empty>	-m -p -n 3 main	merge commit	local	all	git log -c -m -p -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	combined diff option precedence with -m matches stock Git
Inspection and Comparison	log	--diff-merges	separate	-p -n 3 main	merge commit	local	all	git log -p --diff-merges=separate -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	separate merge diff patch output matches stock Git
Inspection and Comparison	log	--diff-merges	on	-p -n 3 main	merge commit	local	all	git log -p --diff-merges=on -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	on merge diff patch output matches stock Git
Inspection and Comparison	log	--diff-merges	1	-p -n 3 main	merge commit	local	all	git log -p --diff-merges=1 -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	numeric diff-merges value 1 patch output matches stock Git
Inspection and Comparison	log	--diff-merges	combined	-p -n 3 main	merge commit	local	all	git log -p --diff-merges=combined -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	combined merge diff output matches stock Git
Inspection and Comparison	log	--diff-merges	dense-combined	-p -n 3 main	merge commit	local	all	git log -p --diff-merges=dense-combined -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	dense-combined merge diff output matches stock Git
Inspection and Comparison	log	<none>	log.diffMerges=1	-p -n 3 main	merge commit with config	local	all	git -c log.diffMerges=1 log -p -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	log.diffMerges config value 1 affects default merge diff like stock Git
Inspection and Comparison	log	<none>	log.diffMerges=1	-n 1 main	merge commit with config	local	all	git -c log.diffMerges=1 log -n 1 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	log.diffMerges config value 1 without patch output matches stock Git
Inspection and Comparison	log	<none>	log.diffMerges=first-parent	-p --diff-merges=on -n 3 main	merge commit with config	local	all	git -c log.diffMerges=first-parent log -p --diff-merges=on -n 3 main	closed	git_diff_compat::log_merge_diff_modes_match_stock_git	explicit diff-merges option overrides config like stock Git
Inspection and Comparison	log	<none>	log.diffMerges=wrong-value	<none>	invalid config value	local	all	git -c log.diffMerges=wrong-value log	invalid-input	git_diff_compat::log_merge_diff_modes_match_stock_git	invalid log.diffMerges config diagnostic and exit shape match stock Git
Inspection and Comparison	log	--decorate	<empty>	--all	branch tag and note	local	all	git log --decorate --all	closed	git_diff_compat::log_decorate_and_notes_match_stock_git	default decorate output with all refs matches stock Git
Inspection and Comparison	log	--decorate	true	--all	branch tag and note	local	all	git log --decorate=true --all	closed	git_diff_compat::log_decorate_and_notes_match_stock_git	decorate true output with all refs matches stock Git
Inspection and Comparison	log	--decorate	full	--all	branch tag and note	local	all	git log --decorate=full --all	closed	git_diff_compat::log_decorate_and_notes_match_stock_git	full decoration output with all refs matches stock Git
Inspection and Comparison	log	--clear-decorations	<empty>	--decorate --all	branch tag and note	local	all	git log --decorate --clear-decorations --all	closed	git_diff_compat::log_decorate_and_notes_match_stock_git	clear-decorations resets decoration filters like stock Git
Inspection and Comparison	log	-S	needle	HEAD~1..HEAD	two commits with matching changed text	local	all	git log -Sneedle HEAD~1..HEAD	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe string search attached value filters log commits like stock Git
Inspection and Comparison	log	-S	needle	separate value HEAD~1..HEAD	two commits with matching changed text	local	all	git log -S needle HEAD~1..HEAD	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe string search separate value filters log commits like stock Git
Inspection and Comparison	log	-G	changed	HEAD~1..HEAD	two commits with matching changed text	local	all	git log -Gchanged HEAD~1..HEAD	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe regex search filters log commits like stock Git
Inspection and Comparison	log	-S	needle	-p HEAD~1..HEAD	two commits with matching changed text	local	all	git log -Sneedle -p HEAD~1..HEAD	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe string search with patch output matches stock Git
Inspection and Comparison	log	-G	changed	-p HEAD~1..HEAD	two commits with matching changed text	local	all	git log -Gchanged -p HEAD~1..HEAD	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe regex search with patch output matches stock Git
Inspection and Comparison	log	--pickaxe-regex	<empty>	-Sneed.e --format=%s HEAD~1..HEAD	two commits with matching changed text	local	all	git log --pickaxe-regex -Sneed.e --format=%s HEAD~1..HEAD	closed	tools/git-log-schema-oracle-smoke.sh::log_pickaxe_regex_long	long pickaxe-regex spelling makes -S use regex mode and matches stock Git stdout, stderr, exit and status
Inspection and Comparison	log	-S	needle	HEAD --max-count=1	two commits with matching changed text	local	all	git log -Sneedle HEAD --max-count=1	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe string search with long max-count matches stock Git
Inspection and Comparison	log	-S	needle	HEAD -n 1	two commits with matching changed text	local	all	git log -Sneedle HEAD -n 1	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe string search with short max-count matches stock Git
Inspection and Comparison	log	--pickaxe-all	<empty>	-Sneedle -p HEAD~1..HEAD	two commits with matching changed text	local	all	git log --pickaxe-all -Sneedle -p HEAD~1..HEAD	closed	git_diff_compat::diff_pickaxe_matches_stock_git_for_porcelain_and_plumbing	pickaxe-all patch output matches stock Git
Inspection and Comparison	log	-I	DEBUG|TRACE	-p HEAD~1..HEAD	two commits with DEBUG/TRACE-only patch changes	local	all	git log -IDEBUG|TRACE -p HEAD~1..HEAD	closed	git_diff_compat::diff_ignore_matching_lines_matches_stock_git	attached ignore-matching-lines regex suppresses log patch hunks like stock Git
Inspection and Comparison	log	-I	DEBUG|TRACE	-p HEAD~1..HEAD separate value	two commits with DEBUG/TRACE-only patch changes	local	all	git log -I DEBUG|TRACE -p HEAD~1..HEAD	closed	git_diff_compat::diff_ignore_matching_lines_matches_stock_git	separate ignore-matching-lines regex suppresses log patch hunks like stock Git
