group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Administration	reflog	show	main	after empty commits	branch with two empty commits created by zmin/local git	local	all	git commit --allow-empty -m one; git commit --allow-empty -m two; git reflog show main	closed	git_reflog_compat::commit_records_branch_and_head_reflog	empty commits record matching branch and HEAD reflog entries
Administration	reflog	show	one/two	nested branch creation	branch one/two created from main	local	all	git branch one/two main; git log -g --format=%gd\ %gs one/two	closed	git_reflog_compat::branch_create_reflog_handles_nested_branch_names	nested branch names create stock-compatible reflog paths and log -g output
Administration	reflog	delete	main@{1} / HEAD@{1} / main@{07.04.2005.15:15:00.-0700}	multiple selector forms	branch with four dated reflog entries	local	all	git reflog delete main@{1}; git reflog delete HEAD@{1}; git reflog delete main@{07.04.2005.15:15:00.-0700}	closed	git_reflog_compat::reflog_delete_selectors_match_stock_git	reflog delete accepts ordinal and timestamp selectors and leaves HEAD/main reflogs matching stock Git after each deletion
Administration	reflog	drop	--all HEAD	references specified along with --all	branch with one reflog entry	local	all	git reflog drop --all HEAD	invalid-input	git_reflog_compat::reflog_drop_all_with_refs_matches_stock_git_usage	reflog drop rejects refs combined with --all using the stock usage error and no stdout
Administration	reflog	log -g	HEAD	hidden zero-oid entries keep ordinals	branch rename plus checkout history	local	all	git log -g --format=%gd\ %gs -2 HEAD	closed	git_reflog_compat::log_reflog_keeps_ordinals_for_hidden_zero_oid_entries	log -g keeps stock reflog ordinals across hidden zero-oid entries created by branch rename history
Administration	reflog	log -g	HEAD	orphan checkout contiguous ordinals	multiple orphan checkouts with empty commits	local	all	git log -g --format=%gd\ %gs HEAD	closed	git_reflog_compat::log_reflog_orphan_checkout_uses_contiguous_commit_ordinals	log -g over orphan checkout history keeps contiguous stock reflog ordinals across orphan branch transitions
Administration	reflog	expire	--dry-run	main	branch with two current reflog entries	local	all	git reflog expire --dry-run main	closed	git_reflog_compat::reflog_expire_dry_run_does_not_touch_reflog	dry-run expire matches stock output and leaves reflog entries unchanged
Administration	reflog	expire	current refs	default/updateref/rewrite/verbose	branch with two current reflog entries	local	all	git reflog expire; git reflog expire main; git reflog expire HEAD; git reflog expire --updateref main; git reflog expire --rewrite main; git reflog expire --verbose main	closed	git_reflog_compat::reflog_expire_default_current_entries_match_stock_git	default expire modes match stock output and resulting HEAD/main reflogs
Administration	reflog	expire	multiple refs	pattern gc.reflogExpire config	root1/root2 branch fanout with root2 expire-now config	local	all	git reflog expire root1/branch1 root1/branch2 root2/branch1 root2/branch2	closed	git_reflog_compat::reflog_expire_pattern_config_matches_stock_git	per-pattern reflog expiry config prunes root2 branch reflogs while preserving root1 branches like stock Git
Administration	reflog	--expire	all	expire main	branch with two current reflog entries	local	all	git reflog expire --expire=all main	closed	git_reflog_compat::reflog_expire_special_policy_values_match_stock_git	expire=all prunes every modeled branch reflog entry like stock Git
Administration	reflog	--expire-unreachable	all	--expire=never main	branch reset hard to make latest entry unreachable	local	all	git reflog expire --expire=never --expire-unreachable=all main	closed	git_reflog_compat::reflog_expire_special_policy_values_match_stock_git	expire-unreachable=all prunes only unreachable modeled entries while expire=never preserves reachable history like stock Git
Administration	reflog	--all	<empty>	--expire=all linked worktree lane	main repo plus linked side worktree	local	unix	git reflog expire --all --expire=all	closed	git_reflog_compat::reflog_expire_scope_and_short_alias_match_stock_git	all processes shared and linked-worktree reflogs on the modeled expire-all lane like stock Git
Administration	reflog	--single-worktree	<empty>	--all --expire=all linked worktree lane	main repo plus linked side worktree	local	unix	git reflog expire --all --single-worktree --expire=all	closed	git_reflog_compat::reflog_expire_scope_and_short_alias_match_stock_git	single-worktree preserves the linked worktree HEAD reflog while pruning shared reflogs like stock Git
Administration	reflog	--stale-fix	<empty>	expire main	broken synthetic trailing reflog entry	local	all	git reflog expire --stale-fix main	closed	git_reflog_compat::reflog_expire_stale_fix_matches_stock_git	stale-fix prunes the modeled broken reflog entry referencing a missing object graph like stock Git
Administration	reflog	-n	<empty>	expire main	branch with two current reflog entries	local	all	git reflog expire -n main	closed	git_reflog_compat::reflog_expire_scope_and_short_alias_match_stock_git	short dry-run alias matches stock output and leaves reflog entries unchanged
