group	command	option	value	combination	repo_state	transport	platform	stock_git_case	zmin_status	evidence	notes
Inspection and Comparison	show-branch	--more	1	<none>	diverged local branch graph with remote-tracking refs	local	all	git show-branch --more=1	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	more count output matches stock Git on the current local branch graph lane
Inspection and Comparison	show-branch	--independent	<empty>	main feature	diverged local branch graph with remote-tracking refs	local	all	git show-branch --independent main feature	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	independent mode prints the same unreached head object ids as stock Git
Inspection and Comparison	show-branch	--merge-base	<empty>	main feature	diverged local branch graph with remote-tracking refs	local	all	git show-branch --merge-base main feature	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	merge-base mode prints the same merge-base object id as stock Git
Inspection and Comparison	show-branch	--topics	<empty>	main feature	diverged local branch graph with remote-tracking refs	local	all	git show-branch --topics main feature	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	topics mode hides commits reachable only from the first branch like stock Git on the current local graph
Inspection and Comparison	show-branch	--topo-order	<empty>	<none>	diverged local branch graph with remote-tracking refs	local	all	git show-branch --topo-order	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	topo-order is accepted and matches stock Git output on the current local branch graph
Inspection and Comparison	show-branch	--date-order	<empty>	<none>	diverged local branch graph with remote-tracking refs	local	all	git show-branch --date-order	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	date-order is accepted and matches stock Git output on the current local branch graph
Inspection and Comparison	show-branch	--sparse	<empty>	<none>	diverged local branch graph with remote-tracking refs	local	all	git show-branch --sparse	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	sparse is accepted and matches stock Git output on the current local branch graph
Inspection and Comparison	show-branch	--color	always	<none>	diverged local branch graph with remote-tracking refs	local	all	git show-branch --color	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	explicit color mode matches stock Git ANSI prefix coloring on the current local branch graph
Inspection and Comparison	show-branch	--no-color	<empty>	<none>	diverged local branch graph with remote-tracking refs	local	all	git show-branch --no-color	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	no-color suppresses ANSI prefix coloring like stock Git
Inspection and Comparison	show-branch	--reflog	<empty>	<default current branch>	current branch reflog local history	local	all	GIT_TEST_DATE_NOW=1782432000 git show-branch --reflog	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	reflog mode matches stock Git for default current-branch reflog headers, relative dates and ancestry graph output
Inspection and Comparison	show-branch	--reflog	2	<default current branch>	current branch reflog local history	local	all	GIT_TEST_DATE_NOW=1782432000 git show-branch --reflog=2	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	reflog count mode matches stock Git for limiting the displayed reflog entries on the current branch
Inspection and Comparison	show-branch	-g	<empty>	<default current branch>	current branch reflog local history	local	all	GIT_TEST_DATE_NOW=1782432000 git show-branch -g	closed	git_ref_resolution_compat::show_branch_additional_documented_options_match_stock_git	short reflog alias matches stock Git for default current-branch reflog output
